geometry	hierarchy	codingscheme	affiliation	battledimension	status	functionid	name	remarks
	2.X.2.2.2.2.2	G	*	C	*	BYCB--	BRIDGE OR GAP
	2.X.2.2.2.2.3	G	*	C	*	BYCF--	FERRY
	2.X.2.2.2.2.4	G	*	C	*	BYCE--	FORD/FORD EASY
	2.X.2.2.2.2.5	G	*	C	*	BYCD--	FORD DIFFICULT
	2.X.2.2.2.2.6	G	*	C	*	BYCL--	LANE
	2.X.2.2.2.2.7	G	*	C	*	BYCR--	RAFT SITE
POINT	2.X.2.2.2.2.8	G	*	C	*	BYCG--	ENGINEER REGULATING POINT
	2.X.2.2.3	G	*	C	*	BS----	SURVIVABILITY	N/A
POINT	2.X.2.2.3.1	G	*	C	*	BSE---	EARTHWORK, SMALL TRENCH OR FORTIFICATION
POINT	2.X.2.2.3.2	G	*	C	*	BSF---	FORT
	2.X.2.2.3.3	G	*	C	*	BSL---	FORTIFIED LINE
	2.X.2.2.3.4	G	*	C	*	BSW---	FOXHOLE, EMPLACEMENT OR WEAPON SITE
	2.X.2.2.3.5	G	*	C	*	BSP---	STRONG POINT
POINT	2.X.2.2.3.6	G	*	C	*	BSH---	SURFACE SHELTER
POINT	2.X.2.2.3.7	G	*	C	*	BSU---	UNDERGROUND SHELTER
	2.X.2.2.4	G	*	C	*	BW----	NUCLEAR, BIOLOGICAL AND CHEMICAL GRAPHICS	N/A
	2.X.2.2.4.1	G	*	C	*	BWM---	MINIMUM SAFE DISTANCE ZONES
POINT	2.X.2.2.4.2	G	*	C	*	BWN---	NUCLEAR DETONATIONS FRIENDLY GROUND ZERO
POINT	2.X.2.2.4.3	G	H	C	*	BWE---	ENEMY KNOWN GROUND ZERO
POINT	2.X.2.2.4.4	G	H	C	*	BWI---	ENEMY TEMPLATED
POINT	2.X.2.2.4.5	G	F	C	*	BWF---	FRIENDLY PLANNED OR ON-ORDER
POINT	2.X.2.2.4.6	G	*	C	*	BWP---	FALLOUT PRODUCING
	2.X.2.2.4.7	G	*	C	*	BWA---	RADIOACTIVE AREA
	2.X.2.2.4.8	G	*	C	*	BWC---	BIOLOGICALLY CONTAMINATED AREA
	2.X.2.2.4.9	G	*	C	*	BWH---	CHEMICALLY CONTAMINATED AREA
	2.X.2.2.4.10	G	*	C	*	BWK---	BIOLOGICAL AND CHEMICAL ATTACK, RELEASE EVENTS
	2.X.2.2.4.11	G	*	C	*	BWD---	DECONTAMINATION (DECON) POINTS	N/A
POINT	2.X.2.2.4.11.1	G	*	C	*	BWDP--	DECON SITE/POINT (UNSPECIFIED)
POINT	2.X.2.2.4.11.2	G	*	C	*	BWDA--	ALTERNATE DECON SITE/POINT (UNSPECIFIED)
POINT	2.X.2.2.4.11.3	G	*	C	*	BWDT--	DECON SITE/POINT (TROOPS)
POINT	2.X.2.2.4.11.4	G	*	C	*	BWDE--	DECON SITE/POINT (EQUIPMENT)
POINT	2.X.2.2.4.11.5	G	*	C	*	BWDS--	DECON SITE/POINT (EQUIPMENT AND TROOPS)
POINT	2.X.2.2.4.11.6	G	*	C	*	BWDO--	DECON SITE/POINT (OPERATIONAL DECONTAMINATION)
POINT	2.X.2.2.4.11.7	G	*	C	*	BWDG--	DECON SITE/POINT (THOROUGH DECONTAMINATION)
